City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
273,Marondera,ZW,2021-06-14 03:40:53,-18.1853,31.5519,41.86,80,0,3.67
274,Apatity,RU,2021-06-14 03:36:52,67.5641,33.4031,49.57,67,16,5.12
275,Honningsvag,NO,2021-06-14 03:40:54,70.9821,25.9704,45.93,70,40,26.46
276,Gat,IL,2021-06-14 03:40:54,31.61,34.7642,71.4,100,0,3.33
277,Vardo,NO,2021-06-14 03:40:54,70.3705,31.1107,48.4,68,80,15.17
278,Steubenville,US,2021-06-14 03:40:55,40.3698,-80.634,69.21,88,3,3.47
279,Havelock,US,2021-06-14 03:40:55,34.8791,-76.9013,74.01,91,75,1.99
280,Narsaq,GL,2021-06-14 03:40:55,60.9167,-46.05,43.02,84,13,1.81
281,Ambilobe,MG,2021-06-14 03:40:56,-13.2,49.05,70.5,90,2,2.37
282,Bridlington,GB,2021-06-14 03:38:39,54.0831,-0.1919,64.89,96,16,10.04
283,Santander,ES,2021-06-14 03:40:56,43.4647,-3.8044,66.97,95,85,5.01
284,Port-Gentil,GA,2021-06-14 03:40:56,-0.7193,8.7815,77.16,87,81,12.24
285,Paslek,PL,2021-06-14 03:40:57,54.0616,19.6593,53.53,89,7,3.78
286,Ballina,AU,2021-06-14 03:40:57,-28.8667,153.5667,68.77,53,0,8.05
287,Bengkulu,ID,2021-06-14 03:40:57,-3.8004,102.2655,84.6,63,98,4.7
288,Les Cayes,HT,2021-06-14 03:40:58,18.2,-73.75,77.52,84,96,4.65
289,Araouane,ML,2021-06-14 03:40:58,18.9048,-3.5265,92.59,21,23,13.58
290,Plaster Rock,CA,2021-06-14 03:40:58,46.9065,-67.39,55.92,73,76,4.65
291,Polovinnoye,RU,2021-06-14 03:40:58,54.7914,65.9864,75.76,42,9,5.75
292,Bonavista,CA,2021-06-14 03:40:59,48.6499,-53.1147,44.6,94,99,3.67
293,Fiche,ET,2021-06-14 03:40:59,9.8,38.7333,57.31,53,93,3.76
294,Biltine,TD,2021-06-14 03:40:59,14.5333,20.9167,85.37,40,100,9.06
295,Necochea,AR,2021-06-14 03:41:00,-38.5473,-58.7368,51.04,82,100,9.31
296,Bilma,NE,2021-06-14 03:41:00,18.6853,12.9164,85.5,17,16,18.77
297,Naryan-Mar,RU,2021-06-14 03:41:00,67.6713,53.087,72.09,49,62,13.85
298,Salinopolis,BR,2021-06-14 03:41:00,-0.6136,-47.3561,77.32,88,81,8.3
299,Santa Cruz Del Sur,CU,2021-06-14 03:41:01,20.7147,-77.9956,79.29,79,100,4.63
300,Gao,ML,2021-06-14 03:41:01,16.6362,1.637,85.42,30,34,6.38
301,Gidam,IN,2021-06-14 03:41:01,18.9833,81.4,81.43,73,100,7.23
302,Pirojpur,BD,2021-06-14 03:41:02,22.5667,89.9833,90.84,61,86,10.63
303,Venado Tuerto,AR,2021-06-14 03:41:02,-33.7456,-61.9688,53.78,69,38,5.46
304,Den Helder,NL,2021-06-14 03:37:56,52.9599,4.7593,60.03,92,20,3.0
305,Guerande,FR,2021-06-14 03:41:02,47.3291,-2.4283,65.62,80,93,7.83
306,Sinnamary,GF,2021-06-14 03:41:03,5.3833,-52.95,77.54,88,88,6.2
307,Zaozerne,UA,2021-06-14 03:41:03,45.1582,33.2787,65.68,77,97,11.86
308,Dmitriyevka,RU,2021-06-14 03:41:03,54.75,55.3333,67.48,59,99,9.57
309,Mabaruma,GY,2021-06-14 03:41:04,8.2,-59.7833,73.8,95,12,1.43
310,San Ramon,US,2021-06-14 03:41:04,37.7799,-121.978,71.83,80,1,1.99
311,Rorvik,NO,2021-06-14 03:41:04,64.8621,11.2373,50.9,86,100,24.36
312,Ciudad Real,ES,2021-06-14 03:41:05,39.0,-4.0,68.92,61,54,4.85
313,Upington,ZA,2021-06-14 03:41:05,-28.4478,21.2561,57.58,41,0,10.36
314,Asfi,MA,2021-06-14 03:41:05,32.2994,-9.2372,64.67,93,6,7.47
315,Misratah,LY,2021-06-14 03:41:06,32.3754,15.0925,70.68,70,0,4.99
316,Pangnirtung,CA,2021-06-14 03:41:06,66.1451,-65.7125,32.0,100,90,9.22
317,Taoudenni,ML,2021-06-14 03:41:06,22.6783,-3.9836,96.98,11,0,9.22
318,Colares,PT,2021-06-14 03:41:06,38.7992,-9.4469,65.44,78,58,4.0
319,Puerto Carreno,CO,2021-06-14 03:41:07,6.189,-67.4859,76.24,87,48,4.47
320,Grindavik,IS,2021-06-14 03:41:07,63.8424,-22.4338,42.75,75,0,20.71
321,Kelo,TD,2021-06-14 03:41:07,9.3086,15.8066,76.77,64,87,6.58
322,Mogos,PT,2021-06-14 03:41:08,38.877,-9.0946,64.69,74,0,8.01
323,Cimitarra,CO,2021-06-14 03:41:08,6.3142,-73.9497,73.09,96,100,2.17
324,Berasia,IN,2021-06-14 03:41:08,23.6333,77.4333,81.05,52,31,14.43
325,Pemba,MZ,2021-06-14 03:41:08,-12.974,40.5178,66.9,94,20,8.05
326,Carutapera,BR,2021-06-14 03:41:09,-1.195,-46.02,74.93,94,63,5.19
327,Cherdyn,RU,2021-06-14 03:41:09,60.403,56.4787,67.46,76,63,8.01
328,Boa Vista,BR,2021-06-14 03:41:09,2.8197,-60.6733,82.38,74,0,6.91
329,Villa Rica,US,2021-06-14 03:41:10,33.7321,-84.9191,80.2,90,82,2.28
330,Ndele,CF,2021-06-14 03:41:10,8.4109,20.6473,70.14,94,100,5.84
331,Point Fortin,TT,2021-06-14 03:41:10,10.1833,-61.6833,79.14,81,94,12.84
332,Oranjemund,NA,2021-06-14 03:41:10,-28.55,16.4333,56.93,75,100,5.37
333,Tigre,AR,2021-06-14 03:41:11,-34.426,-58.5796,62.24,82,0,9.22
334,Porto Santo,PT,2021-06-14 03:41:11,33.072,-16.3415,69.71,68,40,12.66
335,Ushtobe,KZ,2021-06-14 03:41:11,45.2514,77.9838,70.74,26,0,22.79
336,Cordoba,AR,2021-06-14 03:39:28,-31.4135,-64.1811,57.76,71,0,1.99
337,Opuwo,NA,2021-06-14 03:41:12,-18.0607,13.84,53.15,32,0,6.53
338,Edd,ER,2021-06-14 03:41:12,13.9297,41.6925,91.29,49,96,6.89
339,Cross Lanes,US,2021-06-14 03:41:12,38.4204,-81.7907,70.39,95,40,0.0
340,Mehamn,NO,2021-06-14 03:41:12,71.0357,27.8492,46.35,66,40,17.27
341,Jacareacanga,BR,2021-06-14 03:41:13,-6.2222,-57.7528,74.39,67,43,0.58
342,Lekoni,GA,2021-06-14 03:41:13,-1.5843,14.2591,73.58,82,81,3.65
343,Kongwa,TZ,2021-06-14 03:41:13,-6.2,36.4167,55.26,85,67,3.11
344,Trelew,AR,2021-06-14 03:41:14,-43.249,-65.3051,44.85,50,30,15.75
345,Srivardhan,IN,2021-06-14 03:41:14,18.0333,73.0167,82.96,78,99,7.99
346,Axim,GH,2021-06-14 03:41:14,4.8699,-2.2405,78.82,85,92,5.88
347,Brunico,IT,2021-06-14 03:41:14,46.7958,11.9364,60.98,75,1,1.52
348,Alappuzha,IN,2021-06-14 03:41:15,9.49,76.3264,81.66,78,100,16.15
349,Novo Aripuana,BR,2021-06-14 03:41:15,-5.1206,-60.3797,75.52,83,98,2.57
350,Serenje,ZM,2021-06-14 03:41:15,-13.2325,30.2352,45.9,72,3,5.41
351,Tucurui,BR,2021-06-14 03:41:16,-3.7661,-49.6725,73.22,96,93,2.91
352,Yarada,IN,2021-06-14 03:41:16,17.65,83.2667,86.32,66,75,11.5
353,Damoh,IN,2021-06-14 03:41:16,23.8333,79.45,91.63,47,83,7.81
354,Darnah,LY,2021-06-14 03:41:16,32.767,22.6367,70.56,79,0,16.26
355,Forio,IT,2021-06-14 03:41:17,40.7342,13.8646,70.83,87,0,1.01
356,Thunder Bay,CA,2021-06-14 03:40:07,48.4001,-89.3168,66.18,63,75,13.8
357,San Cristobal,VE,2021-06-14 03:41:17,7.7669,-72.225,65.7,96,100,2.64
358,Zenzeli,RU,2021-06-14 03:41:18,45.9241,47.0474,71.29,68,100,4.79
359,Bocaiuva,BR,2021-06-14 03:41:18,-17.1078,-43.815,61.27,88,50,4.72
360,Antsohihy,MG,2021-06-14 03:41:18,-14.8796,47.9875,71.8,91,94,2.39
361,Iguape,BR,2021-06-14 03:41:18,-24.7081,-47.5553,59.49,80,2,4.12
362,Gorno-Altaysk,RU,2021-06-14 03:41:19,51.9561,85.955,53.69,88,100,3.24
363,Sindgi,IN,2021-06-14 03:41:19,16.9167,76.2333,78.12,74,100,24.9
364,Saint-Paul,RE,2021-06-14 03:41:19,-21.0096,55.2707,73.49,82,65,1.99
365,Egyek,HU,2021-06-14 03:41:20,47.6333,20.9,55.62,67,82,6.91
366,Maua,BR,2021-06-14 03:41:20,-23.6678,-46.4614,55.36,95,6,3.27
367,Safaga,EG,2021-06-14 03:41:20,26.7292,33.9365,82.35,42,0,17.83
368,Road Town,VG,2021-06-14 03:41:20,18.4167,-64.6167,81.19,75,92,21.34
369,San Joaquin,US,2021-06-14 03:41:21,37.9333,-121.3011,75.45,54,1,16.11
370,Uhlove,UA,2021-06-14 03:41:21,44.8215,33.6045,65.32,72,82,7.7
371,Varna,BG,2021-06-14 03:40:46,43.2167,27.9167,57.43,89,0,5.75
372,Balkhash,KZ,2021-06-14 03:41:21,46.844,74.9804,72.21,23,0,8.95
373,Salas,ES,2021-06-14 03:41:22,43.4118,-6.2602,63.34,95,9,3.65
374,Moguer,ES,2021-06-14 03:41:22,37.2756,-6.8385,65.88,68,0,1.99
375,Camapua,BR,2021-06-14 03:41:22,-19.5314,-54.0439,61.61,64,0,6.08
376,Eregli,TR,2021-06-14 03:41:23,37.5133,34.0467,65.88,44,0,1.99
377,Adre,TD,2021-06-14 03:41:23,13.4667,22.2,79.11,55,91,7.94
378,Jega,NG,2021-06-14 03:41:23,12.2175,4.3792,85.69,50,6,7.2
379,Obo,CF,2021-06-14 03:41:23,5.3998,26.4869,66.88,99,100,2.21
380,Mancio Lima,BR,2021-06-14 03:41:24,-7.6142,-72.8958,70.54,87,49,1.25
381,Maragogi,BR,2021-06-14 03:41:24,-9.0122,-35.2225,74.23,89,62,7.09
382,Terre Haute,US,2021-06-14 03:37:42,39.4667,-87.4139,71.87,63,1,0.0
383,Ust-Kulom,RU,2021-06-14 03:41:24,61.6864,53.6902,68.02,77,34,6.93
384,Aden,YE,2021-06-14 03:41:25,12.7794,45.0367,87.31,65,100,9.13
385,Itabira,BR,2021-06-14 03:41:25,-19.6192,-43.2269,53.1,95,48,2.44
386,San Luis,AR,2021-06-14 03:41:25,-33.295,-66.3356,53.51,58,78,2.3
387,Chivilcoy,AR,2021-06-14 03:41:25,-34.8957,-60.0167,52.02,65,11,1.01
388,Walvis Bay,NA,2021-06-14 03:41:26,-22.9575,14.5053,67.15,27,1,16.11
389,Salalah,OM,2021-06-14 03:41:26,17.0151,54.0924,82.49,89,90,3.44
390,Nantucket,US,2021-06-14 03:41:20,41.2835,-70.0995,64.51,91,1,3.44
391,Ciudad Bolivar,VE,2021-06-14 03:41:26,8.1222,-63.5497,79.39,74,58,10.11
392,Yenagoa,NG,2021-06-14 03:41:27,4.9247,6.2642,75.49,93,94,3.11
393,Alenquer,BR,2021-06-14 03:41:27,-1.9417,-54.7383,79.14,81,39,3.76
394,Teseney,ER,2021-06-14 03:41:27,15.11,36.6575,78.31,57,95,9.42
395,Korla,CN,2021-06-14 03:41:28,41.7597,86.1469,72.79,25,100,15.3
396,Urumqi,CN,2021-06-14 03:41:28,43.801,87.6005,54.55,72,75,8.95
397,Carros,FR,2021-06-14 03:41:28,43.7894,7.184,66.42,85,20,4.61
398,Fundao,BR,2021-06-14 03:41:28,-19.9341,-40.4047,57.52,94,50,3.51
399,Marsh Harbour,BS,2021-06-14 03:41:29,26.5412,-77.0636,81.52,79,10,13.22
400,Puerto Quijarro,BO,2021-06-14 03:41:29,-17.7833,-57.7667,65.32,72,0,1.99
401,Gravdal,NO,2021-06-14 03:41:29,68.1214,13.5031,44.83,66,80,5.08
402,Chateaubelair,VC,2021-06-14 03:41:29,13.2833,-61.25,81.21,84,100,15.86
403,Balsas,BR,2021-06-14 03:37:38,-7.5325,-46.0356,74.48,57,5,2.1
404,Bartica,GY,2021-06-14 03:41:30,6.4,-58.6167,77.32,99,19,2.28
405,Tres Passos,BR,2021-06-14 03:41:30,-27.4556,-53.9319,51.53,82,0,3.94
406,Manga,BF,2021-06-14 03:41:30,11.6636,-1.0731,82.76,59,24,8.1
407,Dalvik,IS,2021-06-14 03:41:31,65.9702,-18.5286,37.33,89,100,5.53
408,Svetlyy,RU,2021-06-14 03:41:31,54.675,20.1347,50.05,90,13,2.62
409,Ostrovnoy,RU,2021-06-14 03:41:31,68.0531,39.5131,49.21,89,100,7.94
410,Viransehir,TR,2021-06-14 03:41:32,37.2353,39.7631,74.8,36,0,1.83
411,The Valley,AI,2021-06-14 03:40:34,18.217,-63.0578,81.1,80,100,21.25
412,Labytnangi,RU,2021-06-14 03:41:32,66.6572,66.4183,70.61,49,57,6.49
413,Beyneu,KZ,2021-06-14 03:41:32,45.3167,55.2,86.23,20,100,18.25
414,Sao Joao Do Paraiso,BR,2021-06-14 03:41:32,-15.3136,-42.0144,60.03,93,63,5.59
415,Sarahan,IN,2021-06-14 03:41:33,31.5167,77.8,69.58,40,3,6.2
416,Japura,ID,2021-06-14 03:41:33,-0.3167,102.35,89.51,55,64,4.61
417,Sapele,NG,2021-06-14 03:41:33,5.8941,5.6767,75.0,92,49,2.28
418,Kabinda,CD,2021-06-14 03:41:34,-6.1333,24.4833,64.29,51,88,4.07
419,Saint-Augustin,CA,2021-06-14 03:41:34,51.226,-58.6502,45.05,87,38,0.85
420,Khromtau,KZ,2021-06-14 03:41:34,50.2503,58.4347,69.57,31,100,13.69
421,Kaliua,TZ,2021-06-14 03:41:34,-5.0606,31.7936,59.85,72,94,4.74
422,Coruripe,BR,2021-06-14 03:41:35,-10.1256,-36.1756,74.55,85,97,7.0
423,Oktyabrskoye,RU,2021-06-14 03:41:35,43.0645,44.7417,58.35,87,0,2.24
424,Manjacaze,MZ,2021-06-14 03:41:35,-24.7117,33.8828,57.54,95,1,3.38
425,Praia,CV,2021-06-14 03:38:31,14.9215,-23.5087,77.54,83,0,6.91
426,Havre-Saint-Pierre,CA,2021-06-14 03:41:36,50.2334,-63.5986,41.36,93,1,8.05
427,Cururupu,BR,2021-06-14 03:41:36,-1.8283,-44.8683,73.33,98,91,2.44
428,Mgandu,TZ,2021-06-14 03:41:36,-5.95,34.1333,51.71,91,55,5.3
429,San Rafael Del Sur,NI,2021-06-14 03:41:36,11.8485,-86.4384,81.57,89,100,6.26
430,Pitimbu,BR,2021-06-14 03:41:37,-7.4706,-34.8086,73.99,91,43,9.64
431,Dudinka,RU,2021-06-14 03:41:37,69.4058,86.1778,61.95,55,3,14.63
432,San Pedro,PH,2021-06-14 03:41:13,14.35,121.0167,89.31,68,40,8.05
433,Kapuskasing,CA,2021-06-14 03:37:49,49.4169,-82.4331,59.0,88,75,14.97
434,Vaasa,FI,2021-06-14 03:41:37,63.096,21.6158,54.95,82,0,6.91
435,Belfast,GB,2021-06-14 03:41:38,54.5833,-5.9333,54.19,89,90,6.91
436,Feijo,BR,2021-06-14 03:41:38,-8.1642,-70.3536,68.99,80,2,1.03
437,Micheweni,TZ,2021-06-14 03:41:38,-4.9667,39.8333,75.52,79,81,11.52
438,Itarema,BR,2021-06-14 03:41:39,-2.9248,-39.9167,77.2,85,30,8.48
439,Belmonte,BR,2021-06-14 03:41:39,-15.8631,-38.8828,72.1,81,89,10.29
440,Okahandja,NA,2021-06-14 03:41:39,-21.9833,16.9167,50.31,42,0,8.52
441,Aragarcas,BR,2021-06-14 03:41:39,-15.8975,-52.2508,70.2,60,15,4.38
442,Moelv,NO,2021-06-14 03:41:40,60.9333,10.7,51.94,75,100,3.06
443,Bubaque,GW,2021-06-14 03:41:40,11.2833,-15.8333,75.47,88,100,19.44
444,Morondava,MG,2021-06-14 03:41:40,-20.2833,44.2833,67.28,83,0,4.54
445,Barao De Melgaco,BR,2021-06-14 03:41:40,-16.1944,-55.9675,75.72,73,2,3.51
446,Jumla,NP,2021-06-14 03:41:41,29.2747,82.1838,59.72,90,100,3.8
447,Sheltozero,RU,2021-06-14 03:41:41,61.3667,35.3667,51.57,97,100,7.9
448,Manati,PR,2021-06-14 03:41:41,18.4275,-66.4921,80.67,89,100,7.94
449,Ugoofaaru,MV,2021-06-14 03:41:42,5.6667,73.0,83.75,73,100,14.34
450,Bonthe,SL,2021-06-14 03:41:42,7.5264,-12.505,77.77,86,88,3.38
451,Tessalit,ML,2021-06-14 03:41:42,20.1986,1.0114,86.16,33,36,8.14
452,Husavik,IS,2021-06-14 03:41:43,66.0449,-17.3389,37.31,87,100,8.08
453,Kamina,CD,2021-06-14 03:41:43,-8.7386,24.9906,55.87,57,51,4.94
454,Luau,AO,2021-06-14 03:41:43,-10.7073,22.2247,50.25,53,78,4.79
455,Valerianovsk,RU,2021-06-14 03:41:43,58.76,59.5522,70.48,48,81,5.26
456,Ivanjica,RS,2021-06-14 03:41:44,43.5803,20.2311,53.98,93,81,3.69
457,Ozinki,RU,2021-06-14 03:41:44,51.1786,49.6769,74.1,58,98,9.22
458,Grand-Santi,GF,2021-06-14 03:41:44,4.25,-54.3833,72.09,99,100,1.7
459,Uthal,PK,2021-06-14 03:41:45,25.8072,66.6219,87.1,69,92,4.7
460,Kirkwood,US,2021-06-14 03:41:45,38.5834,-90.4068,76.51,64,0,4.47
461,Tiznit,MA,2021-06-14 03:41:45,29.5833,-9.5,62.15,82,46,0.67
462,Karaton,ID,2021-06-14 03:41:46,-6.3424,106.1045,89.96,59,54,4.09
463,Letlhakane,BW,2021-06-14 03:41:46,-21.4167,25.5833,52.07,38,1,6.98
464,Mahajanga,MG,2021-06-14 03:41:46,-15.7167,46.3167,71.62,83,20,2.3
465,Bayan,CN,2021-06-14 03:41:46,46.0833,127.4,82.78,48,87,8.72
466,Formigine,IT,2021-06-14 03:41:47,44.573,10.847,71.47,91,0,1.77
467,Tira Sujanpur,IN,2021-06-14 03:41:47,31.8333,76.5,89.85,36,0,4.79
468,La Rioja,ES,2021-06-14 03:41:47,42.25,-2.5,58.78,73,34,6.2
469,Ancud,CL,2021-06-14 03:41:48,-41.8697,-73.8203,36.43,75,5,5.01
470,Margate,GB,2021-06-14 03:41:48,51.3813,1.3862,61.03,75,6,1.99
471,Banda Aceh,ID,2021-06-14 03:41:48,5.5577,95.3222,86.0,67,100,8.12
472,Ifanadiana,MG,2021-06-14 03:41:48,-21.3,47.6333,60.78,99,100,2.53
473,Cambridge,CA,2021-06-14 03:40:42,43.3601,-80.3127,69.13,82,1,4.61
474,Kargil,IN,2021-06-14 03:41:49,34.5667,76.1,51.21,48,93,4.56
475,Oussouye,SN,2021-06-14 03:41:49,12.485,-16.5469,80.78,71,100,6.49
476,La Spezia,IT,2021-06-14 03:41:49,44.1105,9.8434,72.37,97,1,2.86
477,Yanam,IN,2021-06-14 03:41:50,16.7333,82.2167,82.8,90,100,8.05
478,Qasigiannguit,GL,2021-06-14 03:41:50,68.8193,-51.1922,37.65,89,100,4.45
479,Mayor Pablo Lagerenza,PY,2021-06-14 03:41:50,-19.9309,-60.7718,60.03,68,0,5.48
480,Krasnoselkup,RU,2021-06-14 03:41:51,65.7,82.4667,67.75,52,65,15.08
481,Maun,BW,2021-06-14 03:41:51,-19.9833,23.4167,42.76,81,0,1.14
482,Limbe,CM,2021-06-14 03:41:51,4.0242,9.2149,79.65,87,98,1.03
483,Hornepayne,CA,2021-06-14 03:41:51,49.2138,-84.7705,55.26,96,100,6.02
484,Chalus,IR,2021-06-14 03:41:52,36.655,51.4204,72.86,83,0,0.0
485,Madimba,TZ,2021-06-14 03:41:52,-10.4,40.3333,67.32,77,20,13.8
486,Lubyany,RU,2021-06-14 03:41:52,56.0378,51.4,69.44,84,100,5.97
487,Limon,CR,2021-06-14 03:41:52,10.0,-83.0333,78.84,85,100,4.72
488,Srem,PL,2021-06-14 03:41:53,52.0887,17.0151,52.18,89,5,4.34
489,Sinop,TR,2021-06-14 03:41:53,41.7711,34.8709,62.78,79,38,1.7
490,Padang,ID,2021-06-14 03:41:53,-0.9492,100.3543,86.05,82,22,3.94
491,Aswan,EG,2021-06-14 03:41:54,24.0934,32.907,86.09,28,12,17.85
492,Ayios Serafim,GR,2021-06-14 03:41:54,38.8,22.7,64.15,85,100,1.99
493,La Asuncion,VE,2021-06-14 03:41:54,11.0333,-63.8628,69.53,100,44,11.5
494,Ikom,NG,2021-06-14 03:41:54,5.9667,8.7063,73.85,98,85,1.23
495,Talnakh,RU,2021-06-14 03:41:55,69.4865,88.3972,44.38,83,89,10.36
496,Concarneau,FR,2021-06-14 03:41:55,47.875,-3.9225,61.09,83,73,4.65
497,Nara,JP,2021-06-14 03:40:14,34.6851,135.8049,81.7,62,48,2.44
498,Dabola,GN,2021-06-14 03:41:55,10.75,-11.1167,71.69,95,100,2.89
499,Teya,RU,2021-06-14 03:41:56,60.3778,92.6267,58.03,38,5,8.95
500,Sabha,LY,2021-06-14 03:41:56,27.0377,14.4283,74.98,28,0,8.12
501,Salme,NP,2021-06-14 03:41:56,28.0369,85.0942,68.29,80,100,4.12
502,Riachao,BR,2021-06-14 03:41:56,-7.3619,-46.6172,73.98,58,15,3.62
503,Chimbarongo,CL,2021-06-14 03:39:18,-34.7,-71.05,51.73,95,100,3.69
504,Usta Muhammad,PK,2021-06-14 03:41:57,28.1794,68.0445,97.16,45,0,6.87
505,Miranda,CO,2021-06-14 03:41:57,3.2499,-76.2281,68.13,91,100,3.91
506,George Town,MY,2021-06-14 03:41:58,5.4112,100.3354,87.73,75,20,5.01
507,Mitsamiouli,KM,2021-06-14 03:41:58,-11.3847,43.2844,76.71,64,0,14.56
508,Taguatinga,BR,2021-06-14 03:41:58,-12.3857,-46.5711,72.39,55,27,4.12
509,Inyonga,TZ,2021-06-14 03:41:58,-6.7167,32.0667,56.93,75,94,4.27
510,Manhush,UA,2021-06-14 03:41:59,47.0558,37.3107,69.53,100,80,7.4
511,Khanpur,PK,2021-06-14 03:41:59,28.6453,70.6567,95.09,45,1,5.35
512,Castelo Branco,PT,2021-06-14 03:41:59,39.8222,-7.4909,62.8,81,0,2.04
513,Tupancireta,BR,2021-06-14 03:42:00,-29.0806,-53.8358,50.63,85,0,7.61
514,Atar,MR,2021-06-14 03:42:00,20.5169,-13.0499,92.79,13,58,18.34
515,Mahon,ES,2021-06-14 03:42:00,39.8885,4.2658,68.56,77,0,2.3
516,Shakiso,ET,2021-06-14 03:42:01,5.75,38.9167,55.89,88,80,1.81
517,San-Pedro,CI,2021-06-14 03:42:01,4.7485,-6.6363,77.18,89,85,4.65
518,Plouzane,FR,2021-06-14 03:42:01,48.3833,-4.6167,59.09,94,0,4.61
519,Fatehpur,IN,2021-06-14 03:38:10,25.9333,80.8,83.84,68,100,10.8
520,Frontignan,FR,2021-06-14 03:42:02,43.4485,3.754,70.79,63,0,3.56
521,Copiapo,CL,2021-06-14 03:38:24,-27.3667,-70.3333,53.29,75,0,1.05
522,Nova Olimpia,BR,2021-06-14 03:42:02,-14.7972,-57.2881,70.41,68,34,2.53
523,Uvat,RU,2021-06-14 03:42:02,59.1433,68.8953,74.89,44,87,8.84
524,Remiremont,FR,2021-06-14 03:42:03,48.0175,6.5882,56.08,70,31,3.65
525,Caluquembe,AO,2021-06-14 03:42:03,-13.7833,14.6833,47.08,49,97,2.3
526,Gusau,NG,2021-06-14 03:42:03,12.1628,6.6614,82.36,55,16,8.32
527,Snasa,NO,2021-06-14 03:42:04,64.2457,12.3778,49.19,96,100,8.03
528,Bafoulabe,ML,2021-06-14 03:42:04,13.8065,-10.8321,84.99,51,96,8.52
529,Tefe,BR,2021-06-14 03:42:04,-3.3542,-64.7114,73.0,97,89,2.15
530,Bhachau,IN,2021-06-14 03:42:04,23.2833,70.35,89.87,53,100,16.84
531,Rognedino,RU,2021-06-14 03:42:05,53.8015,33.5576,60.66,92,10,4.12
532,Mahibadhoo,MV,2021-06-14 03:42:05,3.7833,72.9667,83.37,73,98,10.87
533,Awjilah,LY,2021-06-14 03:42:05,29.1081,21.2869,69.19,64,0,8.43
534,Chornoliztsi,UA,2021-06-14 03:42:06,48.8303,24.8958,57.15,96,100,13.6
535,Milledgeville,US,2021-06-14 03:41:13,33.0801,-83.2321,75.31,91,1,0.0
536,Bodden Town,KY,2021-06-14 03:42:06,19.2833,-81.25,82.99,59,20,4.0
537,Ashland,US,2021-06-14 03:42:06,40.8167,-82.2665,66.76,97,1,0.74
538,Matagami,CA,2021-06-14 03:42:07,49.7502,-77.6328,59.11,72,75,2.3
539,Priyutnoye,RU,2021-06-14 03:42:07,46.1011,43.5072,71.56,66,67,4.99
540,Arrifes,PT,2021-06-14 03:42:07,37.7667,-25.7,64.65,88,20,6.91
541,Carballo,ES,2021-06-14 03:42:07,43.213,-8.691,64.09,94,87,1.83
542,Kalmunai,LK,2021-06-14 03:42:08,7.4167,81.8167,87.12,53,100,8.7
543,Vihti,FI,2021-06-14 03:42:08,60.417,24.3197,56.52,83,66,5.01
544,West Bay,KY,2021-06-14 03:42:08,19.3667,-81.4167,83.07,81,20,1.99
545,Lyman,UA,2021-06-14 03:42:09,48.9884,37.8023,65.77,79,61,3.29
546,Abu Samrah,SY,2021-06-14 03:42:09,35.3029,37.1841,70.93,38,0,4.36
547,Seduva,LT,2021-06-14 03:42:09,55.7667,23.7667,48.63,83,4,8.19
548,Inhambane,MZ,2021-06-14 03:42:10,-23.865,35.3833,55.38,100,20,0.0
